filename,pool,file_path,linked_from_root,meet_name,date_raw,date_start,date_end,location,source,file_size_bytes,notes
10PWAMasterChp.htm,Results,public/LiftTilYaDie/Results/10PWAMasterChp.htm,False,2010 PACIFIC WEIGHTLIFTING ASSOCIATION MASTERS CHAMPIONSHIP,"March 6, 2010",2010-03-06,2010-03-06,"Sacramento, CA",,12434,has_record_notations
10Redwood.htm,Results,public/LiftTilYaDie/Results/10Redwood.htm,False,2010 REDWOOD EMPIRE CHAMPIONSHIPS,2010,2010,,"Cotati, CA",,26135,has_record_notations
10SrNats.htm,Results,public/LiftTilYaDie/Results/10SrNats.htm,True,2010 SENIOR NATIONAL CHAMPIONSHIPS,"June 11-13, 2010",2010-06-11,2010-06-13,"USA WEIGHTLIFTING SENIOR NATIONAL CHAMPIONSHIPS Peoria, IL",,59242,
10TKOpen.htm,Results,public/LiftTilYaDie/Results/10TKOpen.htm,False,2010 TOMMY KONO OPEN,2010,2010,,"Sacramento, CA",,33753,has_record_notations
11AmOpen.htm,Results,public/LiftTilYaDie/Results/11AmOpen.htm,True,2011 USAW AMERICAN OPEN,"December 2 - 4, 2011",2011-12-02,2011-12-04,"USA WEIGHTLIFTING AMERICAN OPEN Mobile, AL",,88953,has_record_notations
11Collegiates.htm,Results,public/LiftTilYaDie/Results/11Collegiates.htm,True,2011 NATIONAL COLLEGIATE CHAMPIONSHIPS,"APRIL 8-10, 2011",2011-04-08,2011-04-10,"NATIONAL COLLEGIATES Shreveport, LA",,63231,
11Cougar.htm,Results,public/LiftTilYaDie/Results/11Cougar.htm,False,2011 COUGAR CLASSIC,"Nov 9, 2020",2020-11-09,2020-11-09,"Placerville, CA",,5759,
11FCO.htm,Results,public/LiftTilYaDie/Results/11FCO.htm,False,2011 FRIENDLY CITY OPEN,2011,2011,,"Rhonert Park, CA",,22093,has_record_notations
11GldWst.htm,Results,public/LiftTilYaDie/Results/11GldWst.htm,False,2011 DON WILSON GOLDEN WEST OPEN,"October 22-23, 2011",2011-10-22,2011-10-23,"San Ramon, CA",,28015,has_record_notations
11HFO.htm,Results,public/LiftTilYaDie/Results/11HFO.htm,False,2011 HASSLE FREE OPEN,2011,2011,,"San Francisco, CA",,28204,has_record_notations
11Lincoln.htm,Results,public/LiftTilYaDie/Results/11Lincoln.htm,False,2011 LINCOLN OPEN,2011,2011,,"San Francisco, CA",,16563,
11Midtown.htm,Results,public/LiftTilYaDie/Results/11Midtown.htm,False,2ND ANNUAL MIDTOWN CLASSIC,"JUNE 18, 2011",2011-06-18,2011-06-18,"Sacramento, CA",,26701,has_record_notations
11NatJrs.htm,Results,public/LiftTilYaDie/Results/11NatJrs.htm,True,2011 NATIONAL JUNIOR CHAMPIONSHIPS,"February  18-20, 2011",2011-02-18,2011-02-20,"USA WEIGHTLIFTING NATIONAL JUNIOR CHAMPIONSHIPS Houston, TX",,57617,
11NorCal.htm,Results,public/LiftTilYaDie/Results/11NorCal.htm,False,2011 NORTHERN CALIFORNIA OPEN,"MAY 22, 2011",2011-17-22,2011-17-22,"Los Altos, CA",,34104,has_record_notations
11NSA.htm,Results,public/LiftTilYaDie/Results/11NSA.htm,True,2011 NATIONAL SCHOOLAGE CHAMPIONSHIPS,"JUNE 24 - 26, 2011",2011-06-24,2011-06-26,"USA WEIGHTLIFTING NATIONAL SCHOOLAGE CHAMPIONSHIPS Flowery Branch, GA",,112666,
11PWAChp.htm,Results,public/LiftTilYaDie/Results/11PWAChp.htm,False,2011 PACIFIC WEIGHTLIFTING ASSOCIATION CHAMPIONSHIP,"April 3, 2011",2011-04-03,2011-04-03,"San Francisco, CA",,29015,has_record_notations
11PWAJrChp.htm,Results,public/LiftTilYaDie/Results/11PWAJrChp.htm,False,2011 PWA JUNIOR CHAMPIONSHIPS,2011,2011,,"Sacramento, CA",,25173,has_record_notations
11PWARec.htm,Results,public/LiftTilYaDie/Results/11PWARec.htm,False,2011 PWA RECORD BREAKERS,2011,2011,,"San Francisco, CA",,39370,has_record_notations
11PWASAChp.htm,Results,public/LiftTilYaDie/Results/11PWASAChp.htm,False,2011 PWA SCHOOLAGE CHAMPIONSHIPS,2011,2011,,"Sacramento, CA",,19908,has_record_notations
11Redwood.htm,Results,public/LiftTilYaDie/Results/11Redwood.htm,False,2011 REDWOOD EMPIRE CHAMPIONSHIPS,2011,2011,,"Cotati, CA",,31743,has_record_notations
11SrNats.htm,Results,public/LiftTilYaDie/Results/11SrNats.htm,True,2011 SENIOR NATIONAL CHAMPIONSHIPS,"July 15-17, 2011",2011-07-15,2011-07-17,"USA WEIGHTLIFTING SENIOR NATIONAL CHAMPIONSHIPS Council Bluffs, IA",,85648,
11TBrooks.htm,Results,public/LiftTilYaDie/Results/11TBrooks.htm,False,T BROOKS OPEN,2011,2011,,"Sacramento, CA",,25996,has_record_notations
11TKOpen.htm,Results,public/LiftTilYaDie/Results/11TKOpen.htm,False,2011 TOMMY KONO OPEN - VI,2011,2011,,"Sacramento, CA",,48158,has_record_notations
12AmOpen.htm,Results,public/LiftTilYaDie/Results/12AmOpen.htm,True,2012 USAW AMERICAN OPEN,"December 2, 2012",2012-12-02,2012-12-02,"YOUTH WORLD TRIALS Palm Springs, CA",,109006,has_record_notations
12CAInvitational.htm,Results,public/LiftTilYaDie/Results/12CAInvitational.htm,False,2012 CATALYST ATHLETICS SUMMER INVITATIONAL,"August 26, 2012",2012-08-26,2012-08-26,"Sunnyvale, CA",,9466,has_record_notations
12CAQualifier.htm,Results,public/LiftTilYaDie/Results/12CAQualifier.htm,False,2012 CATALYST ATHLETICS LAST CHANCE QUALIFIER,"February 5, 2012",2012-02-05,2012-02-05,"Sunnyvale, CA",,14387,has_record_notations
12Columbus.htm,Results,public/LiftTilYaDie/Results/12Columbus.htm,False,2012 COLUMBUS DAY OPEN,"October 7, 2012",2012-10-07,2012-10-07,"San Francisco, CA",,18239,has_record_notations
12Cougar.htm,Results,public/LiftTilYaDie/Results/12Cougar.htm,False,2012 COUGAR CLASSIC,2012,2012,,"Placerville, CA",,8822,has_record_notations
12GldWst.htm,Results,public/LiftTilYaDie/Results/12GldWst.htm,False,2012 DON WILSON GOLDEN WEST OPEN,"November 4, 2012",2012-11-04,2012-11-04,,,37390,has_record_notations
12HassleFreeSchoolage.htm,Results,public/LiftTilYaDie/Results/12HassleFreeSchoolage.htm,False,2012 SAC HIGH SCHOOLAGE QUALIFIER & OPEN,"APRIL 7, 2012",2012-04-07,2012-04-07,"Sacramento, CA",,15344,
12LaborDay.htm,Results,public/LiftTilYaDie/Results/12LaborDay.htm,False,2012 LABOR DAY OPEN,"September 2, 2012",2012-09-02,2012-09-02,"San Francisco, CA",,18688,has_record_notations
12MarMadness.htm,Results,public/LiftTilYaDie/Results/12MarMadness.htm,False,2012 MARCH MADNESS OPEN,"March 11, 2012",2012-03-11,2012-03-11,"Sacramento, CA",,8632,
12Midtown.htm,Results,public/LiftTilYaDie/Results/12Midtown.htm,False,3RD ANNUAL MIDTOWN CLASSIC,"JUNE 16, 2012",2012-06-16,2012-06-16,"Sacramento, CA",,37227,has_record_notations
12NatJrs.htm,Results,public/LiftTilYaDie/Results/12NatJrs.htm,True,2012 NATIONAL JUNIOR CHAMPIONSHIPS,"January  27-29, 2012",2012-01-27,2012-01-29,"USA WEIGHTLIFTING NATIONAL JUNIOR CHAMPIONSHIPS Itasca, IL",,56233,has_record_notations
12NorCal.htm,Results,public/LiftTilYaDie/Results/12NorCal.htm,False,2012 NORTHERN CALIFORNIA OPEN,"MAY 6, 2012",2012-17-06,2012-17-06,"Elk Grove, CA",,27871,has_record_notations
12NYC.htm,Results,public/LiftTilYaDie/Results/12NYC.htm,True,2012 NATIONAL YOUTH CHAMPIONSHIPS,"JUNE 22 - 24, 2012",2012-06-22,2012-06-24,"USA WEIGHTLIFTING NATIONAL YOUTH CHAMPIONSHIPS Dearborn, MI",,111353,has_record_notations
12PresDay.htm,Results,public/LiftTilYaDie/Results/12PresDay.htm,False,2012 PRESIDENTS DAY BASH,"February 18, 2012",2012-02-18,2012-02-18,"San Francisco, CA",,28720,has_record_notations
12PWAChp.htm,Results,public/LiftTilYaDie/Results/12PWAChp.htm,False,2012 PACIFIC WEIGHTLIFTING ASSOCIATION CHAMPIONSHIP,"January 21-22, 2012",2012-01-21,2012-01-22,"San Francisco, CA",,36310,has_record_notations
12PWARec.htm,Results,public/LiftTilYaDie/Results/12PWARec.htm,False,2012 PWA RECORD BREAKERS,2012,2012,,"San Francisco, CA",,29933,has_record_notations
12Redwood.htm,Results,public/LiftTilYaDie/Results/12Redwood.htm,False,2012 REDWOOD EMPIRE CHAMPIONSHIPS,2012,2012,,"Cotati, CA",,34489,has_record_notations
12RiverTown.htm,Results,public/LiftTilYaDie/Results/12RiverTown.htm,False,2012 RIVERTOWN CLASSIC,2012,2012,,"Petaluma, CA",,23685,has_record_notations
12SacHiOpenI.htm,Results,public/LiftTilYaDie/Results/12SacHiOpenI.htm,False,2012 SACRAMENTO HIGH OPEN I,"January 15, 2012",2012-01-15,2012-01-15,"Sacramento, CA",,9983,has_record_notations
12SrNats.htm,Results,public/LiftTilYaDie/Results/12SrNats.htm,True,2012 USA WEIGHTLIFTING SENIOR NATIONALS & WOMEN'S OLYMPIC TRIALS,"MAR 2-4, 2012",2012-03-02,2012-03-04,"USA WEIGHTLIFTING SENIOR NATIONALS Columbus, OH",,98913,has_record_notations
12TKOpen.htm,Results,public/LiftTilYaDie/Results/12TKOpen.htm,False,2012 TOMMY KONO OPEN - VII,2012,2012,,"Sacramento, CA",,37321,has_record_notations
12United.htm,Results,public/LiftTilYaDie/Results/12United.htm,False,2012 UNITED BARBELL OPEN,"September 23, 2012",2012-09-23,2012-09-23,"Oakland, CA",,24356,has_record_notations
12VetDay.htm,Results,public/LiftTilYaDie/Results/12VetDay.htm,False,2012 VETERANS DAY OPEN,"November 11, 2012",2012-11-11,2012-11-11,"San Francisco, CA",,28571,has_record_notations
12WmnOlyTry.htm,Results,public/LiftTilYaDie/Results/12WmnOlyTry.htm,True,2012 WOMEN'S OLYMPIC TRIALS,"MARCH 4, 2012",2012-03-04,2012-03-04,"S OLYMPIC TRIALS COLUMBUS, OH",,10418,has_record_notations
13AmOpen.htm,Results,public/LiftTilYaDie/Results/13AmOpen.htm,True,2013 USAW AMERICAN OPEN,"December 6-8, 2013",2013-12-06,2013-12-08,"USA WEIGHTLIFTING AMERICAN OPEN Dallas, TX",,164161,has_record_notations; large_file_possibly_multi_meet
13CAInvitational.htm,Results,public/LiftTilYaDie/Results/13CAInvitational.htm,False,2013 CATALYST ATHLETICS ENSIGN GRAY INVITATIONAL,"October 12, 2013",2013-10-12,2013-10-12,"Sunnyvale, CA",,10524,
13Collegiates.htm,Results,public/LiftTilYaDie/Results/13Collegiates.htm,True,Content Unavailable - Lift Til Ya Die,2013,2013,,,,677,stub_file_677b
13Fall.htm,Results,public/LiftTilYaDie/Results/13Fall.htm,False,2013 FALL CLASSIC,2013,2013,,"San Francisco, CA",,33239,has_record_notations
13GldWst.htm,Results,public/LiftTilYaDie/Results/13GldWst.htm,False,2013 DON WILSON GOLDEN WEST OPEN,"November 2-3, 2013",2013-11-02,2013-11-03,,,18748,has_record_notations
13Kilos.htm,Results,public/LiftTilYaDie/Results/13Kilos.htm,False,CAFFEINE & KILOS INVITATIONAL 2013,"September 15, 2013",2013-09-15,2013-09-15,"McClellan, CA",,13375,has_record_notations
13Max.htm,Results,public/LiftTilYaDie/Results/13Max.htm,False,2013 MAX'S GYM OPEN,"October 20, 2013",2013-10-20,2013-10-20,"Oakland, CA",,35474,has_record_notations
13Midtown.htm,Results,public/LiftTilYaDie/Results/13Midtown.htm,False,4TH ANNUAL MIDTOWN CLASSIC,"DECEMBER 14, 2013",2013-12-14,2013-12-14,"Sacramento, CA",,41309,has_record_notations
13NatJrs.htm,Results,public/LiftTilYaDie/Results/13NatJrs.htm,True,2013 NATIONAL JUNIOR CHAMPIONSHIPS,"February 16 - 17, 2013",2013-02-16,2013-02-17,"USA WEIGHTLIFTING NATIONAL JUNIORS Foster City, CA",,70828,has_record_notations
13NorCal.htm,Results,public/LiftTilYaDie/Results/13NorCal.htm,False,2013 NORTHERN CALIFORNIA OPEN,2013,2013,,"Sacramento, CA",,41993,has_record_notations
13NYC.htm,Results,public/LiftTilYaDie/Results/13NYC.htm,True,2013 USA WEIGHTLIFTING NATIONAL YOUTH CHAMPIONSHIPS,"JUNE 28-30, 2013",2013-06-28,2013-06-30,"USA WEIGHTLIFTING NATIONAL YOUTH CHAMPIONSHIPS Saint Joseph, MO",,142389,has_record_notations
13PWAChp.htm,Results,public/LiftTilYaDie/Results/13PWAChp.htm,False,2013 PWA CHAMPIONSHIPS,2013,2013,,"San Francisco, CA",,40415,has_record_notations
13PWAJrChp.htm,Results,public/LiftTilYaDie/Results/13PWAJrChp.htm,False,2013 PWA JUNIOR CHAMPIONSHIPS,2013,2013,,"San Francisco, CA",,16404,
13PWASenior.htm,Results,public/LiftTilYaDie/Results/13PWASenior.htm,False,2013 PWA SENIOR OPEN,2013,2013,,"San Francisco, CA",,33325,has_record_notations
13PWAYouth.htm,Results,public/LiftTilYaDie/Results/13PWAYouth.htm,False,2013 PWA YOUTH CHAMPIONSHIPS & OPEN,2013,2013,,"San Francisco, CA",,19903,has_record_notations
13Redwood.htm,Results,public/LiftTilYaDie/Results/13Redwood.htm,False,2012 REDWOOD EMPIRE CHAMPIONSHIPS,2013,2013,,"Cotati, CA",,34585,has_record_notations
13RiverTown.htm,Results,public/LiftTilYaDie/Results/13RiverTown.htm,False,2013 RIVERTOWN CLASSIC,2013,2013,,"Petaluma, CA",,38743,has_record_notations
13SpringOpen.htm,Results,public/LiftTilYaDie/Results/13SpringOpen.htm,False,2013 PWA MASTERS & SPRING OPEN,2013,2013,,"San Francisco, CA",,24831,has_record_notations
13SrNats.htm,Results,public/LiftTilYaDie/Results/13SrNats.htm,True,2013 USA WEIGHTLIFTING SENIOR NATIONALS,"JULY 26-27, 2013",2013-07-26,2013-07-27,"USA WEIGHTLIFTING SENIOR NATIONALS CINCINNATI, OH",,89315,has_record_notations
13Sundial.htm,Results,public/LiftTilYaDie/Results/13Sundial.htm,False,2013 SUNDIAL OPEN,"September 1, 2013",2013-09-01,2013-09-01,,,12149,has_record_notations
13TKOpen.htm,Results,public/LiftTilYaDie/Results/13TKOpen.htm,False,2013 TOMMY KONO OPEN - VIII,2013,2013,,"Sacramento, CA",,42512,has_record_notations
13University.htm,Results,public/LiftTilYaDie/Results/13University.htm,True,2013 UNIVERSITY NATIONALS WEIGHTLIFTING CHAMPIONSHIPS & PAC-WORLD TRIALS SESSIONS,"APRIL 5-7, 2013",2013-04-05,2013-04-07,"WORLD TEAM TRIALS Johnson City, TN",,90452,
13VetDay.htm,Results,public/LiftTilYaDie/Results/13VetDay.htm,False,2013 KEVIN SAN VETERANS DAY OPEN,"November 10, 2013",2013-11-10,2013-11-10,"San Francisco, CA",,23509,
13WarriorZ.htm,Results,public/LiftTilYaDie/Results/13WarriorZ.htm,False,2013 WARRIORZ OPEN,"JUNE 1, 2013",2013-06-01,2013-06-01,"Elk Grove, CA",Jim Schmitz,29633,has_record_notations
14AmOpen.htm,Results,public/LiftTilYaDie/Results/14AmOpen.htm,True,2014 USAW AMERICAN OPEN,"December 12-14, 2014",2014-12-12,2014-12-14,"USA WEIGHTLIFTING AMERICAN OPEN Washington, DC",,144822,has_record_notations
14BLCity.htm,Results,public/LiftTilYaDie/Results/14BLCity.htm,False,2014 BIGGEST LITTLE CITY OPEN,"September 14, 2014",2014-09-14,2014-09-14,"Reno, NV",,15439,
14GldWst.htm,Results,public/LiftTilYaDie/Results/14GldWst.htm,False,2014 DON WILSON GOLDEN WEST OPEN,"November 1-2, 2014",2014-11-01,2014-11-02,"San Ramon, CA",,45622,has_record_notations
14HSFOpen.htm,Results,public/LiftTilYaDie/Results/14HSFOpen.htm,False,2014 HASSLE FREE OPEN & INVITATIONAL,"MARCH 8-9, 2014",2014-03-08,2014-03-09,"INVITATIONAL FOSTER CITY, CA",,70478,has_record_notations
14HSFRecord.htm,Results,public/LiftTilYaDie/Results/14HSFRecord.htm,False,2014 HASSLE FREE RECORD BREAKERS,"December 19-21, 2014",2014-12-19,2014-12-21,"San Francisco, CA",,81600,has_record_notations
14JrLastChance.htm,Results,public/LiftTilYaDie/Results/14JrLastChance.htm,False,2014 NATIONAL JUNIORS LAST CHANCE QUALIFIER,"December 13, 2014",2014-12-13,2014-12-13,"Palo Alto, CA",,5995,
14Kilos.htm,Results,public/LiftTilYaDie/Results/14Kilos.htm,False,2014 CAFFEINE & KILOS INVITATIONAL,"September 20, 2014",2014-09-20,2014-09-20,"McClellan, CA",,11601,has_record_notations
14Max.htm,Results,public/LiftTilYaDie/Results/14Max.htm,False,2014 MAX'S GYM OPEN,"October 12, 2014",2014-10-12,2014-10-12,"Oakland, CA",,39498,has_record_notations
14Memorial.htm,Results,public/LiftTilYaDie/Results/14Memorial.htm,False,2014 MEMORIAL WEEKEND OPEN,"MAY 25, 2014",2014-17-25,2014-17-25,"San Francisco, CA",,29089,has_record_notations
14MLK.htm,Results,public/LiftTilYaDie/Results/14MLK.htm,False,2014 MLK DAY OPEN,"January 19, 2014",2014-01-19,2014-01-19,"San Francisco, CA",,37865,has_record_notations
14NatJrs.htm,Results,public/LiftTilYaDie/Results/14NatJrs.htm,True,2014 USA WEIGHTLIFTING NATIONAL JUNIORS,"FEBRUARY 2, 2014",2014-02-02,2014-02-02,"USA WEIGHTLIFTING NATIONAL JUNIORS AURORA, CO",,100650,has_record_notations
14NCL-I.htm,Results,public/LiftTilYaDie/Results/14NCL-I.htm,False,2014 NORTH COAST LEAGUE I,"February 22, 2014",2014-02-22,2014-02-22,"Napa, CA",,7588,
14NCL-II.htm,Results,public/LiftTilYaDie/Results/14NCL-II.htm,False,2014 NORTH COAST LEAGUE II,"March 22, 2014",2014-03-22,2014-03-22,"San Rafael, CA",,10246,
14NCL-III.htm,Results,public/LiftTilYaDie/Results/14NCL-III.htm,False,2014 NORTH COAST LEAGUE III,"May 31, 2014",2014-17-31,2014-17-31,"Petaluma, CA",,18067,
14NCL-V.htm,Results,public/LiftTilYaDie/Results/14NCL-V.htm,False,2014 NORTH COAST LEAGUE V,"October 4, 2014",2014-10-04,2014-10-04,"Santa Rosa, CA",,10451,
14NCLChamps.htm,Results,public/LiftTilYaDie/Results/14NCLChamps.htm,False,2014 NORTH COAST LEAGUE CHAMPIONSHIPS,"December 6, 2014",2014-12-06,2014-12-06,"San Rafael, CA",,19188,
14NorCal.htm,Results,public/LiftTilYaDie/Results/14NorCal.htm,False,2014 NORTHERN CALIFORNIA OPEN,2014,2014,,"Sacramento, CA",,34962,has_record_notations
14NYC.pdf,Results,public/LiftTilYaDie/Results/14NYC.pdf,False,,2014,2014,,,,910196,pdf_file
14NYC_viewer.htm,Results,public/LiftTilYaDie/Results/14NYC_viewer.htm,True,2014 NYC Results (PDF),2014,2014,,,,541,pdf_viewer_stub
14NYLast.htm,Results,public/LiftTilYaDie/Results/14NYLast.htm,False,2014 NATIONAL YOUTH LAST CHANCE QUALIFIER,"April 26, 2014",2014-04-26,2014-04-26,"Petaluma, CA",,5091,
14PresDay.htm,Results,public/LiftTilYaDie/Results/14PresDay.htm,False,2014 PRESIDENTS DAY OPEN,"February 16, 2014",2014-02-16,2014-02-16,"San Francisco, CA",,43937,has_record_notations
14PWAChp.htm,Results,public/LiftTilYaDie/Results/14PWAChp.htm,False,2014 PWA CHAMPIONSHIPS,"May 3-4, 2014",2014-17-03,2014-17-04,"Emeryville, CA",,41213,has_record_notations
14PWAJrChp.htm,Results,public/LiftTilYaDie/Results/14PWAJrChp.htm,False,2014 PWA JUNIOR CHAMPIONSHIPS & MASTER OPEN,"MARCH 7, 2014",2014-03-07,2014-03-07,"MASTER OPEN FOSTER CITY, CA",,22178,has_record_notations
14Redwood.htm,Results,public/LiftTilYaDie/Results/14Redwood.htm,False,2014 REDWOOD EMPIRE CHAMPIONSHIPS,2014,2014,,"Cotati, CA",,35601,has_record_notations
14RenoTrials.htm,Results,public/LiftTilYaDie/Results/14RenoTrials.htm,False,2014 RENO INTERNATIONAL TRIALS SESSIONS,"APRIL 5-6, 2014",2014-04-05,2014-04-06,"Reno, NV",,13479,
14SacHiI.htm,Results,public/LiftTilYaDie/Results/14SacHiI.htm,False,2014 SACRAMENTO HIGH OPEN I,"April 19, 2014",2014-04-19,2014-04-19,"Sacramento, CA",,32393,has_record_notations
14SAFOpen.htm,Results,public/LiftTilYaDie/Results/14SAFOpen.htm,False,2014 STONE AGE FUEL OPEN,"JUNE 22, 2014",2014-06-22,2014-06-22,"Reno, NV",,15324,
14SrNats.htm,Results,public/LiftTilYaDie/Results/14SrNats.htm,True,2014 USA WEIGHTLIFTING SENIOR NATIONALS,"JULY 18-20, 2014",2014-07-18,2014-07-20,"USA WEIGHTLIFTING SENIOR NATIONALS SALT LAKE CITY, UT",,155684,has_record_notations; large_file_possibly_multi_meet
14Sundial.htm,Results,public/LiftTilYaDie/Results/14Sundial.htm,False,2014 SUNDIAL BRIDGE OPEN,"August 31, 2014",2014-08-31,2014-08-31,,,10783,
14TKOpen.htm,Results,public/LiftTilYaDie/Results/14TKOpen.htm,False,2014 TOMMY KONO OPEN - IX,2014,2014,,"Sacramento, CA",,47632,has_record_notations
14University.htm,Results,public/LiftTilYaDie/Results/14University.htm,True,2014 UNIVERSITY NATIONALS WEIGHTLIFTING CHAMPIONSHIPS & WORLD TRIALS SESSIONS,"SEPTEMBER 26-28, 2014",2014-09-26,2014-09-28,"WORLD TEAM TRIALS Albuquerque, NM",,133749,has_record_notations
14Visalia.htm,Results,public/LiftTilYaDie/Results/14Visalia.htm,False,2014 VISALIA LIFT OFF,"JUNE 28, 2014",2014-06-28,2014-06-28,"Visalia, CA",,26870,has_record_notations
14VisaliaFall.htm,Results,public/LiftTilYaDie/Results/14VisaliaFall.htm,False,2014 VISALIA FALL LIFT OFF,"NOVEMBER 22, 2014",2014-11-22,2014-11-22,"Visalia, CA",,27727,
14WarriorZ.htm,Results,public/LiftTilYaDie/Results/14WarriorZ.htm,False,2014 WARRIORZ OPEN,"August 16, 2014",2014-08-16,2014-08-16,"Elk Grove, CA",,14716,has_record_notations
14Wine.htm,Results,public/LiftTilYaDie/Results/14Wine.htm,False,2014 CTS WINE COUNTRY CLASSIC,"April 12, 2014",2014-04-12,2014-04-12,"Napa, CA",,32141,has_record_notations
15AmOpen.htm,Results,public/LiftTilYaDie/Results/15AmOpen.htm,True,2015 USAW AMERICAN OPEN,"December 3-6, 2015",2015-12-03,2015-12-06,"RENO, NV",,322230,large_file_possibly_multi_meet
15BCClassic.htm,Results,public/LiftTilYaDie/Results/15BCClassic.htm,False,2015 BUTCH CURRY CLASSIC,2015,2015,,"Elk Grove, CA",,26161,
15BLCity.htm,Results,public/LiftTilYaDie/Results/15BLCity.htm,False,2015 BIGGEST LITTLE CITY OPEN,"July 12, 2015",2015-07-12,2015-07-12,"Reno, NV",,15216,
15CalState.htm,Results,public/LiftTilYaDie/Results/15CalState.htm,False,2015 CALIFORNIA STATE CHAMPIONSHIPS,"MAY 24, 2015",2015-17-24,2015-17-24,"Visalia, CA",,31608,has_record_notations
15HSFSpringBreaker.htm,Results,public/LiftTilYaDie/Results/15HSFSpringBreaker.htm,False,2015 HASSLE FREE SPRING BREAKER,"March 28-29, 2015",2015-03-28,2015-03-29,"San Francisco, CA",,61468,has_record_notations
15Kilos.htm,Results,public/LiftTilYaDie/Results/15Kilos.htm,False,2015 CAFFEINE & KILOS INVITATIONAL,"September 19, 2015",2015-09-19,2015-09-19,"McClellan, CA",,44617,
15LiftMore.htm,Results,public/LiftTilYaDie/Results/15LiftMore.htm,False,2015 LIFT MORE OPEN,"September 6, 2015",2015-09-06,2015-09-06,"Bakersfield, CA",,18890,has_record_notations
15MaxLastChance.htm,Results,public/LiftTilYaDie/Results/15MaxLastChance.htm,False,2015 MAX'S GYM LAST CHANCE QUALIFIER,2015,2015,,"Oakland, CA",,9684,has_record_notations
15NatJrs.htm,Results,public/LiftTilYaDie/Results/15NatJrs.htm,True,2015 USA WEIGHTLIFTING NATIONAL JUNIORS,"FEBRUARY 13-15, 2015",2015-02-13,2015-02-15,"USA WEIGHTLIFTING NATIONAL JUNIORS OKLAHOMA CITY, OK",,83397,has_record_notations
15NCLYouth.htm,Results,public/LiftTilYaDie/Results/15NCLYouth.htm,False,2015 NORTH COAST LEAGUE YOUTH CHAMPIONSHIPS,"May 23, 2015",2015-17-23,2015-17-23,"Petaluma, CA",,11927,has_record_notations
15NorCal.htm,Results,public/LiftTilYaDie/Results/15NorCal.htm,False,2015 NORTHERN CALIFORNIA OPEN,2015,2015,,"Sacramento, CA",,37662,
15NYC.pdf,Results,public/LiftTilYaDie/Results/15NYC.pdf,False,,2015,2015,,,,1047244,pdf_file
15NYC_viewer.htm,Results,public/LiftTilYaDie/Results/15NYC_viewer.htm,True,2015 NYC Results (PDF),2015,2015,,,,541,pdf_viewer_stub
15Occam.htm,Results,public/LiftTilYaDie/Results/15Occam.htm,False,2015 OCCAM OPEN,"September 13, 2015",2015-09-13,2015-09-13,"Lodi, CA",,21831,
15PWAChp.htm,Results,public/LiftTilYaDie/Results/15PWAChp.htm,False,2015 PWA CHAMPIONSHIPS,"June 12-14, 2015",2015-06-12,2015-06-14,"Reno, NV",,57891,has_record_notations
15PWAJrMLK.htm,Results,public/LiftTilYaDie/Results/15PWAJrMLK.htm,False,2015 PWA JUNIOR CHAMPIONSHIPS & MLK DAY OPEN,2015,2015,,"San Francisco, CA",,25909,
15Redwood.htm,Results,public/LiftTilYaDie/Results/15Redwood.htm,False,2015 REDWOOD EMPIRE CHAMPIONSHIPS,2015,2015,,"Cotati, CA",,33221,
15RiverTown.htm,Results,public/LiftTilYaDie/Results/15RiverTown.htm,False,2015 RIVERTOWN CLASSIC,2015,2015,,"Petaluma, CA",,33181,
15SacHiI.htm,Results,public/LiftTilYaDie/Results/15SacHiI.htm,False,2015 SACRAMENTO HIGH OPEN I,"February 21, 2015",2015-02-21,2015-02-21,"Sacramento, CA",,17921,
15SrNats.htm,Results,public/LiftTilYaDie/Results/15SrNats.htm,True,2015 USA WEIGHTLIFTING SENIOR NATIONALS,"August 14-16, 2015",2015-08-14,2015-08-16,"USA WEIGHTLIFTING SENIOR NATIONALS DALLAS, TX",,165646,has_record_notations; large_file_possibly_multi_meet
15Wine.htm,Results,public/LiftTilYaDie/Results/15Wine.htm,False,2015 CTS WINE COUNTRY CLASSIC,"March 8, 2015",2015-03-08,2015-03-08,"Napa, CA",,37581,has_record_notations
16AmOpen.htm,Results,public/LiftTilYaDie/Results/16AmOpen.htm,True,2016 USA WEIGHTLIFTING AMERICAN OPEN,"DECEMBER 8-11, 2016",2016-12-08,2016-12-11,"USA WEIGHTLIFTING AMERICAN OPEN ORLANDO, FL",,265248,has_record_notations; large_file_possibly_multi_meet
16NatJrs.htm,Results,public/LiftTilYaDie/Results/16NatJrs.htm,True,2016 USA WEIGHTLIFTING NATIONAL JUNIORS,"FEBRUARY 19-21, 2016",2016-02-19,2016-02-21,"USA WEIGHTLIFTING NATIONAL JUNIORS PHILADELPHIA, PA",,150025,has_record_notations; large_file_possibly_multi_meet
16NYC.htm,Results,public/LiftTilYaDie/Results/16NYC.htm,True,2016 USA WEIGHTLIFTING NATIONAL YOUTH CHAMPIONSHIPS,"JULY 23-26, 2016",2016-07-23,2016-07-26,"USA WEIGHTLIFTING NATIONAL YOUTH CHAMPIONSHIPS AUSTIN, TX",,289936,has_record_notations; large_file_possibly_multi_meet
